,Unnamed: 0,tweet,class_multi,class_binary
10150,10150,povejt koleg liscu naj se navad nabav in logistik od ljudi ki vedo mi to delam že 30 let sam on bo itak vedel 1 stran več kot tista ki je napis v knjig,0,0
10151,10151,v podjet lidl sloven izvaj strog nadzor nad izdelk naši dobavitel nam moraj večkr letno predlož skladn analiz izvid za vsak izdelek ki ga za nas proizvaj prav tako pa po intern smernicah izdelk 1,0,0
10152,10152,v športn parku fazaner potek letošn murin nogomet tabor za otrok od 5 do 10 leta vestnik,0,0
10153,10153,do 14 ure je bilo potrj 273 primer okužb opravl je bilo 7 587 testir,0,0
10154,10154,ker vsi zelim da bi jih bilo cim manj ostan doma in skusaj pomag pri upocasnit sirjen koron potem bo cas za politik in levedes,0,0
10155,10155,že tri dni zelo intenz sanja no danes sem pa fasal še nočno moro neki drušč sem tako dolgo in podrob razlag anekdot da na koncu ni bila več smešn,0,0
10156,10156,opros sem ti pozab poved da z komunistič podgan ne koment adijo,1,1
10157,10157,gledal nova24t ne razum da je tv progr še vse kej druzg kot zgolj malik svoj lider desna polit pa ne razum da gre drža dajat za javne zavod in ne privat firme tud v šolstv si pojem franšiz zelo po svoje predstav kdo bi jih razumel,1,1
10158,10158,v vsaki demokr je normal da se skupaj z oblast zamen tudi inventar kako naj nekdo vodi svojo politik z uradnik nasprot tabor tudi levak so nastav praktič preko 90svoj kadra v vse državn instit to so njih zvest volil kruhobor,1,1
10159,10159,btw che je bil pravi junak srednj razred rodom iz argent je imel čas za branj in ne rabot za preživet čas za motor in čas za revol take taprav ni jebal modnih trend in se je jako palil na smb boju tut pri titu je bil v esembej 11,3,1
10160,10160,občutk žal niso obojes pa vseen je to lepo prebr hvala,0,0
10161,10161,to vemo da si samo enkrat padla ker imaš samo enega potom ali pa se motim,0,0
10162,10162,in temu verjamet žena ga je pritis ob zid in sedaj se je skesal in zresn sicer pa naj pokaž grožn ki jih je prejel oz so bile javne kot je to v primer jj in vseh ostal,0,0
10163,10163,matej koali se ne sestav na tv ampak se pogaj za zaprt vrati,0,0
10164,10164,zdrav in varn pri delu je primer z upravl z rizik na popot z barko po morju,0,0
10165,10165,zelo primer za svetov dan čipke internationallaceday,0,0
10166,10166,ne vem no v resni se nisem imel nikol za ne vem kako pametn ampak ko spreml v tej situa kako ljudj niso sposob razum ničesar kar je širše od 5 cm in ta teta je bila nekak visok funkcionar moj bog,1,1
10167,10167,priti na sindik delav v lidluv izrael protes proti ukrep vlade benja netanjahujarepub južna afrik napoved gradn ograj na meji z zimbabvejemoff,0,0
10168,10168,kaj ti je ta finta če ti lahko kdo počas in jasno razlož saj ti razlag pa nočeš razumet kaj se delaš še večj bedak enostav ti govor da ne gre za varov meje ampak za varov ene strank pred državl ustvar privat vojsk in vpeljav diktatur,1,1
10169,10169,ok mnogo besed je napis najman kar je je bil nerod kdor govor tako kot je on se neposred izpostav manipul treba je poved kratk in jasno kar misli in ne preigrav tujih poten scenar sicer pa us ni uravnotež z njim bi bilo še manj,0,0
10170,10170,tukaj si pa malo pihnil mimo recim da je zdrav nujen servis čeprav se z načim plačev tega servis tudi ne strinj javna tv pa ne no verjet se s tem ne bodo vsi strinj tako da primerjav med tema dvema servis ni ravno na mestu,0,0
10171,10171,potem pa naj bodo vsa glasov v dz tajna tudi in še zlast pri sprej zakonod in proračun tisti ustavn člen nima predvid izjem glede nevezanos poslan na navod,0,0
10172,10172,atletika sloven rekorder v metu kopja martin ratej začasn suspen,0,0
10173,10173,takoj zaj če treba vse ke je adren sm jaz poleg magar bi se posral poleg bi hotu it,0,0
10174,10174,kakšen pa je trend dviga temperatur zadnj napr 20 let,0,0
10175,10175,kater pa je ta eden in edini indikator za levičar,0,0
10176,10176,v sloven bi se to dalo zdaj hitro ured na eu ravni pa bo epide že mimo preden se bo premak,0,0
10177,10177,čedal teže prena slaboumnež ki bi se z menoj radi šalil a se ne zaved da so manj zabavn kot obcest koli,1,1
10178,10178,do kdaj se bodo pustil še provo enkrat moraj to presek ker to ne pelje nikamor več kar počn črnosrajčnik,1,1
10179,10179,sloven reprez je danes podalj pogodb s cedevit olimp,0,0
10180,10180,menjal so ga zato ker so ga rabil na pomembnej mestu v vladi lep pozdrav lepo pozdrav vašo mami ki je bila vztraj zelo super lep dan bodit zdavi in doma,0,0
10181,10181,zakon o parlamentar preiskav določ kdo se ne sme imova logičn higienič opozi nadzir pozic zdaj je vlada pregled svoje poslov in predlag dzrs sklep ppk šele pride če in kdaj je pa nesmisel preiskujet rsrs in npu gradiv,0,0
10182,10182,bikdrek to so samo trači saj je ok vsak si najde svojo nišo za preživet ampak vsaj sebi priznaj,1,1
10183,10183,za grafič oblik je šlo pomoj manj kot v prejšn letih,0,0
10184,10184,meni se sicer še vedno zdi vredn živet tudi na malce daljš rok ne glede na ukrep kar se tiče ukrep pa je res težko biti dovolj pamet kje je optim meja najbrž bodo rahlan in kasnej valov podal odgovor,0,0
10185,10185,kar je še vedno velik manj kot je tistih ki so jim prodal nepremič in jih delož,0,0
10186,10186,ja vsaj neke drobt pol si pa predstavljaj kaj so sploh žensk tam samo za reproduk,1,1
10187,10187,ocena zdravnik je lahko taka ali drugač a da se levi pristr novinar vtika v to delo je pa krimin in to novinar ki ni sposob najosnovnej infor podat korekt goebbel tv ali tv slo kam smo padli eno samo hujsk,1,1
10188,10188,če bi bil še vedno pv bi z mehanik damir delal po švedsk model na prekuženos vsega prebiv to ne bi bilo ukrep vlade ampak krepanje prebiv,0,0
10189,10189,me eden od tistih ki so se pogovar ogovor on dober da ali imate masko jaz ne sem jo doma pozab on mi da masko in rece veste morat imeti masko vzame masko si jo dam gor in si misli caki ti si zdajl vesel govor s sodelav ki je bil brez maske3 x,0,0
10190,10190,malo si pozab na kultiv pa na demokratiz itd vcadih si recim za ustanovit podjet rabil velik denar pa znanj je bilo drago in nedostop itd vcasih,0,0
10191,10191,vodstv velenj občin se upira karant za sloven niso pa nasprot migran z vsemi mogoč obolen ki jih prina s seboj,1,1
10192,10192,koncertd tomaž pengov je 28 novemb 1994 v klubu k4 nastop pred ameri kantavtor townes van zandt posnetek nastop pa danes priha v vaše dnevn sobe 16 45 tomaž pengov živo v klubu k4 val 202,0,0
10193,10193,cista manipul je primer na ta nacin drzav kot ste si privos tudi strok dilentatiz,0,0
10194,10194,dnevn horoskop za 27 marec 2020 novic s področ astrolog via,0,0
10195,10195,na dolenj vlak zbil žensk ni ji bilo pomoč svet24,0,0
10196,10196,pa kaj se ona spet oglaš nešol pa volil so poved delat naj začne,1,1
10197,10197,edini od naštet se ni prodal ampak ostal v domač klubu to je celo več veedn kot nvm kakšn virtuoz,0,0
10198,10198,pol premal jokaš zjutraj čak čak kva pa žena,0,0
10199,10199,kot vem je jelin norel nepooblas z orozj naokol mel s sisko neke vaje okoli podtik bombe pod avto bil je opros ampak sej ves kot pravi jj krivosod,0,0
10200,10200,levičar pogost desničar še posebej kristj označuj za neumn ovce ampak to ni nič v primerjav s tem da nas je janša pozval da bi moral biti podobn čebel krimin,0,0
10201,10201,ja taki so migran prid v držav jo kritiz ker jim omogoč lagodn življ svojo rodno domov so pa pustil na cedil,1,1
10202,10202,ne zakaj torej obrem najbogatej,0,0
10203,10203,jaz sem enkrat pred leti dimitr ruplu plačal čaj na zrišk letal bo primer prevzel protikorup komis,0,0
10204,10204,če sem že jaz strelovod popoln brez razlog ima lahko tudi kaj od tega zakaj ne,0,0
10205,10205,ljudm novak je tipič dokaz kako pozit deluj distan od janez janše ko bi le več sloven politik spregled,0,0
10206,10206,ojej zadaj bo prijav da ga napad zdravnikgled časti omenj pa ni vredn besed,0,0
10207,10207,imamo demokratič prav in procedur demokr je potreb spošt,0,0
10208,10208,ti ljudj so prišl v sloven v letih 0408 in kdor izmed njih se ni v tem času socializ naučil jezik in maha okoli sebe z nožem ga je treba posla tja od koder je prišel brez milos,1,1
10209,10209,seved ne mafij deluj bolj prefin vsak je nekaj zasluž,0,0
10210,10210,hvala bogu končn kot vedno povem gospod janez janša je edini sloven ki je sposob biti predsednik vlade srečo imamo da se mu po več kot 30 letih komunistič maltret sploh še ljubi,0,0
10211,10211,tamar bi rada milijar da bo lahko hodil kmichel na shujš kuro,0,0
10212,10212,bodo pa postel dokup če bo potreb seved upajm da nikol ne bo potreb,0,0
10213,10213,wwi je trajal 4 letawwii je trajal 4 letawwiii imenov koron vojna bo po deduk trajal 4 letaker so gostil že prepoved je vpraš če bo še kje kakšn,0,0
10214,10214,zdej pa medij lažej kakšen idiotiz se pa vi grest,1,1
10215,10215,saj smo vsi vedel da bodo levičar takoj šli v napad in borbo za oblast iz ny times 9 junij 2016 turns out liber are the real authoritar,1,1
10216,10216,šarec je še vedno samo igral,1,1
10217,10217,res je ni vpraš če ampak kdaj razen če bo sonce raztop koron,0,0
10218,10218,držav bo podjet zagot špicl za nadzor dela od domaukrep za blažit posled koronavirus delodaj ne zaupa svoji delav v karant bivši agent stas in udbe bodo poskrbel da se bo koles kapitaliz vrtel nemot,1,1
10219,10219,17 11m matjaž rozman je ubran strel z najstrož kazni nukić misija1920 mojemestomojklub gremocel,0,0
10220,10220,guverner vasle za sta učink koronavirus na gospodar rast ogromn ukrep temu primer družb podjet,0,0
10221,10221,ironič ampak tvoj priimek zveni kot janšev glede na vso to hister in svinjar v dz medij in na tr pa je očitn da je sprevr do obist leviorbaniz ki pa mora zdaj končn pasti konec očistimoslovenijo2020 slovenskapomlad razturajj,1,1
10222,10222,za člove ki je napis več knjig kot ste jih vi videl je normal da se ne spomn take banalnos,0,0
10223,10223,zakaj je pa ta boljš od tiste da ne uči zaklep v občin,0,0
10224,10224,ni fair play da se iznič dobre rezult odrek in napor zdravnik sester in vseh tistih ki moraj kljub nevarnos v služb samo zato ker so dobri za ga in g je vadba gotov nujna toda v karant ne bi smela biti skupin,0,0
10225,10225,sedaj ko so na oblas tisti ki jim cena ni bila všeč bo mogoč vse skupaj še malo dražj,0,0
10226,10226,pikal pa kot bivši minister bla bla bla,0,0
10227,10227,mene pa zanim kdo je vlada da bo vse vsem dala kje bo pa dobil vlada smo mi in slej ko prej bomo moral to mi plačat nič ne pade z dreves,0,0
10228,10228,tvitat naj neha pa bo še izpadel dober minister,0,0
10229,10229,bo miralempjanić ki je polet 2016 v torin prišel iz rome za 32 milijon evrov zapust juventus in odšel k barcelon,0,0
10230,10230,večin pa je ful vesel če dobi vračil dohodn eni kar takoj v šoping zato je kar smisel da je regres izpla v enem kosu in ne v dvanajstinkah prines več zadovol zapos delodaj ga pa itak razmejuj moraj pa seved načrt likvid,0,0
10231,10231,glede kapitalis si misli da udaril mimo ker kapit pri nas nima smeri imamo tipičn primer na levi g janković ki je bil glavn manager mercator govor o delav ob prvem maju na rožnik v rdeči majic ljudj pa mu plosk tukaj bi mi dal še g mesec prav 1 2,0,0
10232,10232,seved pa bi človek tudi od državl pričak da se vedej razumn v danih razmerah če znaš odletet na drug konec sveta tik pred krizo boš menda znal tudi brez držav rešit svoj položaj v kater si se znašel po svoji volji,0,0
10233,10233,32 fevdaliz ukinj danes lahko po 1 mesec odide v drugo občin brez nevarnos da nas bodo oglob ob tem je še bolj pomemb da ohran razdal in pazim na higien rok ter kašlj,0,0
10234,10234,boštj debev urednik tedni družin na omizj nimam noben postop na sodišč ni se še zgodil da bi bil kakšen urednik ujet na laži,0,0
10235,10235,izjem uspeh 10 5 milijar eur od tega 6 6 milijar eur nepovr sredst za izku in sposob politik z vsem srcem za hvala via,0,0
10236,10236,udbomaf sičilj kalabrež so navadn vajen za to slo udbob,1,1
10237,10237,kr nekaj najdi pacien x ki je to delil vidim le pri tebi da se poigr z njegov grimas na predvajalnik,1,1
10238,10238,pri nas ni pod ključ v mercator v naši sose pa tudi je tam kot vedno pa tudi kar dovolj ga je ker ima očitn folk zalog,0,0
10239,10239,ustav se če čutiš da nekaj ni prav,0,0
10240,10240,ferrar dosegel pomemb mejnik,0,0
10241,10241,vzeli so si pravi imeti vse zase po 45 v 90 tega nisos dojel v samostoj neodvis sloven so šli s figo v žepu glavn je kučo tudi kandid je s figo v žepu ni poved resni lagal je v novinar niso delal kot novinar bili so svetov promotor levih,1,1
10242,10242,ko gre oči v večn se zaveš da od tega trenut naprej moraš odras moje sožal,0,0
10243,10243,vseen mi je ali me boš šele če bodo tvoji pravi botri to zahtev od tebe blokir ti o ničemer ne odloč važno da so vsaj pošten ljudj spozn kaj se skriv za tvoji lažni profil vsi tvoji twfren očitn še niso,1,1
10244,10244,jajo rijej po zgodov in jo zlorab ker odgovor na probl sedanjos n izziv bodočnos nimaj fajonek prej židan marel enako sicer bolj potih previd medte nas kupuj tudi kupuj z juga in sever in kavboj kdor pač hoče,1,1
10245,10245,tri največ blamaž v zgodov člove brazil nemč na sp v 2014 eksped nemcev v rusij in stalingrad nastop cveta desne intelig na razprav o rtv,1,1
10246,10246,hahah ti pa si tipičn social čuteč komunis kot tisti leta 1945 kolik sloven ste rešil bom jaz poved nič,1,1
10247,10247,to moraln pravil vpraš ni povez s stali da je takšen eksper moraln zaže sam lahko zavrn udelež ne da bi bila moja podpor njeg izvedb zarad tega razveljav,0,0
10248,10248,hecno ker sem v samoizol gleda po ves dan rai progr progr berluscon mediaset sky spletn portal največ tiskan medij il corier repubb il fatto il giorn po ves dan pa nikol slišal ali prebr to p 99 to je spin bloomber,0,0
10249,10249,a si tudi tolik pisal cez vlado ko so jankov odpis 29m,0,0
10250,10250,a misl če je jj prejel hojsov pisno izjav da se je tudi strinj črka s vas je zaheb,3,1
10251,10251,če se obremnjujet kako bo sloven odplač dolg zarad koron paket brez skrbi v anglij bodo porab za izgrad enega križi 1 6 milijar,0,0
10252,10252,alvar teher je bil v olimp pred 25 leti kako cas bezi naj pociv v miru,0,0
10253,10253,ahahahahahah ne šteka tega obrem ampak lej vredi je moji dve hčeri sta bili za mojeg očeta dva nadangel obema tako njemu kot mami bom do konca življ hvalež da sta skrbel za odhod v šolo in prihod nazaj domov služb je terjal svoje,0,0
10254,10254,ali pa recim kolorad hrošč je lep ampak škodlj,0,0
10255,10255,ne se pustit provo debiln trolo in abrank ki po navod iz kleti ustvar profil in pišej neumnos cela debat je o tem da je lagal o gledanos in potem vpraš o čem je lagal al si zabit al si neumen da to vpraš,1,1
10256,10256,no s 7 boste glih taki carji kot ste sedaj občasn gosti studi city,0,0
10257,10257,hotel sem ti poved da imajo vse te ustan z šolo vret skupn imenov in to je masa ljudi med njimi poten razna covid19 ne prepoz in ko bdo te ustan varne bo tudi šola varna do takrat pa ostanid,0,0
10258,10258,danes je največ kršč praznik tudi zame škoda ker nekater preveč napen ampak aleluja tudi zanj,0,0
10259,10259,celo gregor virant prepr da je možn sleden lokac telefon osebe ki ji je bila izdan odločb o karant in na podlag njen soglas sorazmer ukrep via,0,0
10260,10260,odličn,0,0
10261,10261,minister repatr iz držav kjer je na manjš območj živel večje števil sloven državl je večin že bila opravl v posamez primer bomo v prihod maksi sodel z in člani eu,0,0
10262,10262,moj komentar na včeraj interv z janšo sloven bi rabil pet janš da bi se desocialisticiz a si ne zaluž niti enega osti jarej,1,1
10263,10263,rdjav qoorc i dlaka smeta bi rekli naši exbra,0,0
10264,10264,od mene lahko dobij veš kaj pri teh se vsa moja empat konča,0,0
10265,10265,prav tako je nenehn opozar državl naj se distan od drugih in tudi omejev njihov doseg na lastn občin je moder ukrep v rusij lahko na primer greš samo do prve trgov ne čez celo občin do tiste ki ti je najljub in v mestih je to lahko daleč,0,0
10266,10266,in zato nam sedaj pametuj hrvat ala mamić in bulat,1,1
10267,10267,nehajt posilj ljudi s karant in nevem kaj še dokaz bolezni od vlade in zdravnik smo terjal to dokaza ni karantene ni to je lažno namerno zločinsko dejanje kratenje pravic ljudem hudiča prokletga tistim ki nasedate prokleti vladi in jj vse je laž v pizdo materno,1,1
