,hate_speech,offensive_language,class,tweet,is_offensive,is_hate
9873,2,1,2,holder justic depart is not interest in the fact in ferguson these race hustl bitch are disgrac,0,1
9874,1,2,1,holi fuck they some bomb ass bitch at buce,1,0
9875,0,3,1,holi fuck white bitch with 4 babi daddi straight goe who use condom anyway bitch mayb you should so you would stay outta the clinic,1,0
9876,0,1,0,holi monkey ball it warm today,0,0
9877,0,2,1,holi sheep shit i have not been on instagram in a coon age i am see pictur from like 20 week ago haha,1,0
9878,1,2,1,holi shit the retard episod of wheel of fortun again fantast,1,0
9879,0,0,0,home to chicken and penn alfredo and oreo and banjo,0,0
9880,0,0,0,homemad soup is veri good with veget on the side with cracker,0,0
9881,0,0,0,homework and booni date with caitlin tonightgtgt,0,0
9882,0,3,1,honestli i think i would trash that young man and i will fuck hi bitch and i will smack hi mother prolli shot hi ugli ass dog,1,0
9883,1,2,1,honestli at thi point i doubt i would fuck miley cyru anymor that bitch is a mess,1,0
9884,0,3,1,honestli if the most hoodiest ratchet bitch ask me to her prom i am in dere,1,0
9885,1,2,1,honestli it is enough bad bitch in the univers for everyon not includ dyke,1,0
9886,1,2,1,honkey ass bitch tryna tell me shit,1,0
9887,2,1,2,hood nigga and bitch love emoji lmfao,0,1
9888,0,3,1,hope you all kno wen you eat pussi you one inch away from death,1,0
9889,0,3,1,hope you find a bitch with some ass that satisfi ya need,1,0
9890,0,3,1,hope thi niggah buy my gamma 11 becaus i want them,1,0
9891,0,3,1,horni japanes milf shower and toy her soak wetpussi,1,0
9892,0,3,1,horni milf in sexi lingeri ha her old pussi pummel by a harddick,1,0
9893,0,0,0,horni call me ask her to buy her a drink thi morn and then thi jiggaboo walk in with a sonic drink in her hand done,0,0
9894,0,3,1,horni cougar get two cock shove in herpussi,1,0
9895,0,3,1,horni matur babe in a kimono ha her pussi finger andfuck,1,0
9896,0,3,1,hors race bitch,1,0
9897,0,1,0,houston ha so mani trash driver,0,0
9898,0,3,1,how i beat up the pussi,1,0
9899,1,2,1,how i am suppos to know you not just a butch dyke if yeen got a beard my man,1,0
9900,0,3,1,how paul go to pick up the ball after a score and bitch to thevref and the warrior bench without get a t,1,0
9901,0,0,0,how about a charl in charg movi with shia lebouf as charli and ryan gosl as buddi whynot,0,0
9902,0,3,1,how are and i suppos talk shit about bitch ass now that he ha a twitter confus 3,1,0
9903,0,3,1,how are you go to be a cunt to your friend,1,0
9904,0,0,0,how bout them redskin,0,0
9905,0,5,1,how can i not take my style back from nicca when nicca wa take my style way beforepreach rn,1,0
9906,0,3,1,how can a woman take you seriou when you are a hoe i mean how can a nigga take you seriou when you are a hoe lol like,1,0
9907,0,3,1,how can dre drop it but so much cunt will illeg download it or go on itun to get it should be a fuckin hardcor cd in shop onli,1,0
9908,0,3,1,how can you say you do not want a nigga that is friendli but your pussi is like casper the friendli ghost,1,0
9909,0,6,1,how come i will not pray but find time for a bitch,1,0
9910,0,3,1,how could you do thi to me bitch,1,0
9911,0,3,1,how could you do thi to meeeeeee bitch,1,0
9912,0,3,1,how da fucc we gone believ that you out here sell brick wit some dirti ass kick nicca you are not sellin shit,1,0
9913,1,2,1,how did i get stuck with the world biggest cunt for a sister i just want to set the cunt on fire and send her straight to hell,1,0
9914,0,3,1,how do i tell thi cashier that i am tryna fuck her right in the pussi,1,0
9915,0,3,1,how do ask a broad to just eat her pussi,1,0
9916,0,3,1,how do you bloke someon on insta dumb bitch scare me,1,0
9917,0,3,1,how do you go to sleep at night bitch if i am not the one sleep with youuu,1,0
9918,0,3,1,how do you greet your friend yo bitch what is up,1,0
9919,1,5,1,how do you photoshop yourself and still be ugli that is like cheat on test and still fail be asham bitch,1,0
9920,0,3,1,how filthi of a cunt is to pretend that obama threaten amnesti is not vastli more egregi than boehner on obamacar tcot,1,0
9921,0,3,1,how he move in a room full of no how he stay faith in a room full of hoe,1,0
9922,0,0,0,how is angri bird the movi go to work they are just float bird head,0,0
9923,0,0,0,how is that not a yellow on ronaldo for full on bodi bump the ref,0,0
9924,1,0,0,how long after the redskin chang their nsme will all memorabilia wredskind name be deemef racist and therefor illeg ani thought,0,0
9925,0,1,0,how long are they go to let the fool in ferguson continu stop pussi footin dispers them by whatev mean necessari,0,0
9926,0,0,0,how mani yanke player have 3k hit you have to put derekjet in the convers for best yanke ever hi number demand it,0,0
9927,0,3,1,how mani time you hoe look at my pictur a day,1,0
9928,0,3,1,how mich time the p of p hold it down nigga bitch catch,1,0
9929,1,2,1,how my bestf gon call me peopl like i am about to regular niggah to her now smh,1,0
9930,0,1,0,how now gungho,0,0
9931,1,5,1,how she stay faith with a room full of hoe,1,0
9932,0,3,1,how tf you act like a bitch,1,0
9933,0,1,0,how the hell wa david murphi hit not a home run clearli over the yellow line anoth umpir mess up smh,0,0
9934,1,2,1,how thi ugli ass nigga get more pussi than me,1,0
9935,0,3,1,how you know you do not get real life pussi onli carin bout her enterin your dm she can enter my dm anytim,1,0
9936,0,3,1,how you all associ or even entertain that bitch ass nigga is beyond my comprehens,1,0
9937,0,3,1,how you cri like a bitch everi time me other chief fan have friendli debat,1,0
9938,0,3,1,how you fucc for cash but you not a hoe and how i am go to respect you if your poccet broke,1,0
9939,1,2,1,how you gone wife a bitch that let nigga lick on her head in public,1,0
9940,0,3,1,how you go to use my name while you talmbout pussi tast lol,1,0
9941,1,3,1,how you just gon start some mess and tri to break up that man home for 20 rack i will kill that hoe for breezi fam,1,0
9942,0,3,1,how you like them appl you pineappl bitch,1,0
9943,0,2,1,how you livin hoe,1,0
9944,0,3,1,how you look like big bad mama but make fun of a pretti bitch wow where they do that at,1,0
9945,0,3,1,how you rap but can not getcho bitch to ya music put the mic down bro,1,0
9946,0,3,1,how you stay faith in a room full of hoe,1,0
9947,0,3,1,how you unblock bitch on here,1,0
9948,0,3,1,how is thi bitch wear high heal right now,1,0
9949,0,6,1,how is work bitch,1,0
9950,0,3,1,hugh heffner go to be on life support still gettin pussi,1,0
9951,0,3,1,hugh hefner ha live the life that most of us men onli dream of the man is 88 and still gettin all the pussi he want,1,0
9952,0,0,0,hug or kiss hug it give you a warm fuzzi feel,0,0
9953,0,2,1,hull all yuh mudda cunt six striker set for the clasico,1,0
9954,0,2,1,humbl person not a hoe 21 best nonphys featur the opposit sex can have,1,0
9955,0,2,1,hungri as ferkin nip,1,0
9956,0,3,1,hungri then a hoe,1,0
9957,0,3,1,hunki is resort to dick kick,1,0
9958,0,3,1,hunnit hoe in the hous they all fckn watch dog ass kb ball again ion see a bih becaus they broke as hell 2 place ain goin broke or jail,1,0
9959,0,3,1,hurri up nigga thi the last key they do not kno where the fiberglass safe at to get in that bitch you need a glass key,1,0
9960,0,3,1,hurri up nigga thi the last key they do not know where the fiberglass safe at to get in that bitch you need a glass key,1,0
9961,0,3,1,hustl are not for everybodi either ju like certain nicca can not hoop or play footbal certain nicca can not hustl,1,0
9962,0,3,1,hypocrit littl bitch,1,0
9963,0,3,1,i confessgt degenerateartist and rebelsci is the walru who sneak pussi in the nightgt i am artist paint your wife with bastardsgt,1,0
9964,1,3,1,i do not fuck wit youuuuuuuu you lil stupid ass bitch,1,0
9965,1,2,1,i fucken can not stand littl cunt that write a damn essay on how the feel about someth on facebook gross,1,0
9966,0,1,0,i i have not watch a singl episod of lhhni howev i am watch the reunion thi coon shit i mean the level of ratchet,0,0
9967,0,2,1,i listen to base god one time now i am base no bitch stfu your like 13 stay outa the base game,1,0
9968,0,1,0,i love my 10 5 but most day they remind me whi birth control is import later in lifei miss my babi bird come home 18,0,0
9969,0,3,1,i wa down for a minut them bitch left a nigga them hoe forgot about me like they neva met a nigga,1,0
9970,0,3,1,i absolut love my shanti regardless what we go through that is my bitch,1,0
9971,0,3,1,i actual get on with erin and think she is realli nice bit you are so two face and bitch about her all the time nasti,1,0
9972,0,2,1,i actual just hate the bitch on here,1,0
9973,1,2,1,i adopt these bitch,1,0
9974,1,5,1,i are not fix to sleep bitch it is 8 of the clock when you finish noddin meet me at the top,1,0
9975,0,3,1,i are not neva care what ah bitch had to say bout me,1,0
9976,0,3,1,i are not a killer but do not push me reveng is like the sweetest joy next to get pussi,1,0
9977,0,3,1,i are not afraid to cut a bitch or open a packag or somethin gangsta,1,0
9978,2,1,2,i are not been to the fair sinc i wa like 8 and i have not want to go sinc then either for some reason too mani nigger for me,0,1
9979,1,2,1,i are not bout to listen to thi nigga rap about eat pussi,1,0
9980,0,3,1,i are not buy no pussi i got too mani follow for that,1,0
9981,0,3,1,i are not cuf no bitch that is out here post sex gif but mayb i am just differ,1,0
9982,0,3,1,i are not cut my hair for you hoe at hc,1,0
9983,0,3,1,i are not do not turnin up bitch,1,0
9984,0,3,1,i are not even know white girl had good pussi like dat eitha lbv they winnin too,1,0
9985,0,3,1,i are not fenna be lock up 23 hour a day beat my dick for a guilti mf who out here fuck free world pussi,1,0
9986,0,6,1,i are not go to movi hoe we straight sex,1,0
9987,0,3,1,i are not got no hoe,1,0
9988,0,3,1,i are not got no pussi or weed i am on that bitch suck my dick diet,1,0
9989,0,3,1,i are not got no type bad bitch is the onli thing i like,1,0
9990,0,3,1,i are not got time for a hoe tell her hop in the whip shut the cadillac doe,1,0
9991,0,3,1,i are not no bitch no more i got my licens d,1,0
9992,0,3,1,i are not realli trippin about the money yo that shit constantli come like a bitch pussi,1,0
9993,0,3,1,i are not stressin you hoe know dat,1,0
9994,0,3,1,i are not talk onna phone butch we straight text ion want to go to the movi bitch we sexin,1,0
9995,0,3,1,i are not tri to fuck bitch i just want wing,1,0
9996,0,6,1,i are not mad at you bitch that is what hoe do,1,0
9997,0,3,1,i are not mad at you that is what hoe do,1,0
9998,0,3,1,i are not never had a prob with no other bitch over a nigga if tht yo nigga cool i am older enough too go find me anoth,1,0
9999,0,3,1,i are not no killa but do not push me reveng is the sweetest joy next to gettin pussi,1,0
10000,0,3,1,i are not say you a bitch but you be act like a femal dog,1,0
10001,0,3,1,i almost beat that bitch up,1,0
10002,1,2,1,i almost black out littl cunt wa disrespect my turtl and we do not disrespect gorilla,1,0
10003,0,3,1,i almost ran thi fine red bitch over,1,0
10004,0,0,0,i almost step on a bird run around the floor ah they are so creepi,0,0
10005,0,3,1,i almost wa nice onc then i realiz peopl need to toughen up and stop be such emot bitch,1,0
10006,0,3,1,i alreadi done been expos on facebook by some hoe,1,0
10007,0,3,1,i alreadi know i am about to buy so mani bitch drink tonight that i will never fuck but life all about hit and miss got to take chanc,1,0
10008,2,4,1,i alreadi know wilson gone hoe later on let me gone get my ammo,1,0
10009,2,1,2,i alreadi know you trash if be tat is on the list of thing you want in a nigga,0,1
10010,0,1,0,i also had a dream that i went to the fob show and fob wa rude to me and wa get badli hit on by some creep,0,0
10011,0,3,1,i alway felt funni about a chick call me daddyit sound sexi and all but bitch you need to go and find your dad,1,0
10012,0,2,1,i alway listen to ghetto ass rap when i get readi for footbal game,1,0
10013,0,3,1,i alway look like such a bitch,1,0
10014,0,3,1,i alway love when and i vent about bitch,1,0
10015,0,0,0,i alway sopris dat i ha mo while follow den color,0,0
10016,0,3,1,i alway want a bull dog them hoe clean fuck a pit,1,0
10017,0,0,0,i am a yanke by birth and live much of my life in north i see no diff in level of racism,0,0
10018,0,0,0,i am a celesti bodi hello,0,0
10019,0,0,0,i am current use a yellow marker that is liter call spanish orang for thi draw of absolut perfect,0,0
10020,0,1,0,i am extrem sad to have to admit that some of the best 21st centuri arab rhyme have been written by jihadi,0,0
10021,0,3,1,i am for equal in the law for all peopl white black red yellow and blue homo hetero well i draw the line,1,0
10022,0,3,1,i am hungrier den a bitch,1,0
10023,0,3,1,i am legend in thi bitch,1,0
10024,0,3,1,i am not your side bitch no more,1,0
10025,0,3,1,i am out i can not listen to joe bitch about thing he did himself and tell half truth msnbc your viewer deserv better morningjo,1,0
10026,1,2,1,i am so damn done deal with hoe with kid puerto rican dominican i do not care,1,0
10027,0,3,1,i am such a daddi girl it is crazi i will drop a bitch in a second over my dad bro,1,0
10028,0,3,1,i am such a littl bitch today,1,0
10029,0,3,1,i am such a pussi,1,0
10030,1,2,1,i am the real vampir nigger,1,0
10031,0,3,1,i am what you said i am but am are not no bitch,1,0
10032,0,3,1,i approv thi messag good pussi is a mufucka,1,0
10033,0,3,1,i ask my two best friend to describ me in three word i get back boss ass bitch and short feisti and mexican i love my friend,1,0
10034,0,0,0,i ask the name of the bird ancient egyptian use as the sun of god heru horusth pheonix firebird,0,0
10035,0,0,0,i ate a monkey andnowihaveebola,0,0
10036,0,3,1,i b so quick to dub a bitch it is sad,1,0
10037,0,3,1,i b tryna remind these bitch i knew you b4 di social network fame,1,0
10038,0,3,1,i base nigga on how they bitch look,1,0
10039,0,3,1,i be chillin wit the bitch cuz a lotta nicca fake,1,0
10040,0,3,1,i be damn if i go ova dea n get my ass blown up i kno wat it look like bitch i play call of duti frequent,1,0
10041,0,3,1,i be drippin in so much damn sauc got bitch readi to lick it off,1,0
10042,0,0,0,i be jam skid rowkixcinderelladamn yankeesbon jovidef leppardwhitesnakeextremevinni vincent invasionrattscorpion etc,0,0
10043,0,3,1,i be joke out at half the broad on here that brag about how good they pussyhead game is,1,0
10044,0,3,1,i be like nigga you a real mark ass bitch for that lol,1,0
10045,0,3,1,i be like bitch pleas lol,1,0
10046,0,3,1,i be lone i have no hoe,1,0
10047,0,3,1,i be lie in got these bitch like you on my fuckin mind but i be realli focu just on thi money,1,0
10048,0,3,1,i be out that bitch with the quick,1,0
10049,1,2,1,i be readi to tell a bitch shut da fuck up lol,1,0
10050,2,1,2,i be sayin i am done drinkin everyday but then one of my friend hit me up like i got to case and onli faggot turn down free beer,0,1
10051,0,3,1,i be seein you bitch in the whip wit your boyfriend but he be lookin like your dad so i be eye ballin then here come ole salti ass bf,1,0
10052,0,3,1,i be stalk hoe,1,0
10053,0,3,1,i be teach bitch how to clear the bong mon,1,0
10054,1,2,1,i be tell mcgirt music are not enoughy got to have a non music relat agendathem cracker want to sell someth with your face,1,0
10055,1,2,1,i be tri a log on to ig an like pic but bitch do not be post no pic,1,0
10056,0,3,1,i be use these fufu bitch,1,0
10057,0,3,1,i be wait for a bitch to sneak diss i am idc,1,0
10058,0,3,1,i be wake nicca up lol,1,0
10059,2,1,2,i be wake up on some new shit like fuck that bitch shit,0,1
