,title,text,label,succ,meta,user,mentions,prev
1438,Fury as feminist blames toddler alligator death on white 'entitlement',There is always a mentally disturbed feminist - man hater in the crowd. Put her on the no-fly list.,1,"Actually she should be put on the next available ""flight"" fly list, out of the country... maybe to a place with an all black population, like the Congo! Oh wait, are they black... I don't see color, I see people, maybe she should try it.","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",newsworthy44,,
1439,Fury as feminist blames toddler alligator death on white 'entitlement',"Actually she should be put on the next available ""flight"" fly list, out of the country... maybe to a place with an all black population, like the Congo! Oh wait, are they black... I don't see color, I see people, maybe she should try it.",1,"Yes, send her to ISIS she can tell them all about how lousy this country is.","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",1963dav,@newsworthy44,There is always a mentally disturbed feminist - man hater in the crowd. Put her on the no-fly list.
1440,Fury as feminist blames toddler alligator death on white 'entitlement',"Yes, send her to ISIS she can tell them all about how lousy this country is.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",lara3,@1963dav @newsworthy44,"Actually she should be put on the next available ""flight"" fly list, out of the country... maybe to a place with an all black population, like the Congo! Oh wait, are they black... I don't see color, I see people, maybe she should try it."
1441,Fury as feminist blames toddler alligator death on white 'entitlement',Must be a Hillary Supporter.,0,That's a given.,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",TheTruthWillSetUUUFree,,
1442,Fury as feminist blames toddler alligator death on white 'entitlement',That's a given.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",randy726w,@TheTruthWillSetUUUFree,Must be a Hillary Supporter.
1443,Fury as feminist blames toddler alligator death on white 'entitlement',LET'S SEE PEOPLE ARE FEED UP WITH RACISM as an excuse for black failure so now black failure is blamed on white privilege. I would laugh if it wasn't so lame.,1,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",billy777,,
1444,Fury as feminist blames toddler alligator death on white 'entitlement',What a witch!!,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Piper65,,
1445,Fury as feminist blames toddler alligator death on white 'entitlement',This woman is a waste of otherwise perfectly viable skin cells.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",46and2,,
1446,Fury as feminist blames toddler alligator death on white 'entitlement',What a sick twisted mind she has. I make some bomb thrower comments- but about dead children? She needs help.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",mrparker,,
1447,Fury as feminist blames toddler alligator death on white 'entitlement',"Feminism is a disease . An absence of God, loving or caring , for one thing .",1,Oh Bulls**t. I'm a feminist and nothing like this witch. Feminism is about equality in the workplace and not being treated like second class citizens. Shows how much you know. God has nothing to do with it.,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",nissa20,,
1448,Fury as feminist blames toddler alligator death on white 'entitlement',Oh Bulls**t. I'm a feminist and nothing like this witch. Feminism is about equality in the workplace and not being treated like second class citizens. Shows how much you know. God has nothing to do with it.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Neilfan1422,@nissa20,"Feminism is a disease . An absence of God, loving or caring , for one thing ."
