,tweet,is_offensive,sporni_govor
9602,A niso bill neki podatk da je bila njegov cena na masko najniz okoli enega evra Drugi ponudnik pa do 6 Predlag da malo preracun kolik stane njegov maska ko vklju prevoz in kolik druge Bo bolj realn slika in ne tezav v vellet,ni sporni govor,0
9603,Teta je bila opozor da je območ zaprt in da protestnik nimaj dovolj za nasiln rušen vlade Doma naj bere cel dan,žalitev,1
9604,Kr nekaj Najdi pacien X ki je to delil vidim le pri tebi da se poigr z njegov grimas na predvajalnik,ni sporni govor,0
9605,Veje grenkob a zarad občut nekorektnos in nepoštenos Eni so ogromn garal da smo vsi in tudi kolesar ter opozi danes zdrav in je res požrtv Tile pa brez konkret argum samo iz osebn pretež iracion mnenj ali demoniz JJ uničuj,žalitev,1
9606,Polic je na cesti z radarj vojsk pa ima danes spet vaje s helikopter kako ujeti ubežn Na mejo Na meji je vroče,ni sporni govor,0
9607,Dobro jutro danes in jutri bo delno jasno s sprem oblačnos in poveč suho Danes bo ponekod še pihal veter zahodn smeri,ni sporni govor,0
9608,Nekaj mi pa ni jasno Kako to da je Lahovnik Matej izpadel iz vseh kadrov načrt Pa tolk ve,ni sporni govor,0
9609,Lačen sem bil in mi niste dali jesti žejen sem bil in mi niste dali piti tujec sem bil in me niste sprejel nag sem bil in me niste oblekl bolan sem bil in v ječi in me niste obisk Matej 2543,ni sporni govor,0
9610,No Morda je bil blagi poskus prehod od abstrak h konkret,ni sporni govor,0
9611,Vsakič ko začn oplet z nacion interes se primi za denarn,ni sporni govor,0
9612,Maše nad 10 so lahko družin piknik brez eviden ljudi ne Mami oči to zato ker župnik pozna faran DDD bolj ko famil med sabo jojprejoj butal,žalitev,1
9613,Veckr ze Usede se sicer ne ampak se moram pa na vsakih par minut za par sekund ustavit To se mi dogaj zadnj case ko grem zjutraj pred sluzb EMSO,ni sporni govor,0
9614,Prosi nehat trosit neumnos Takih analitik kot ste vi je pod vsaki mosto dovolj,žalitev,1
9615,Spreneved par excel In zgovor molk Zanj me je sram S predsednik se ne da pogovar Od vsega se distan razen kar mu očitn koris prej ali slej Zamisl si Danil Trka na tem mestu v enakih situacijah Pravzaprav tragič,žalitev,1
9616,Ob gledan interv s PV na TV SLO bi od profesion voditel pričak da zna našte vsaj enega dva primer ko vlada v nedavn razprav v DZ ni prisluh predlog opozi Pa še kaj,ni sporni govor,0
9617,Ja pa cvilj komentator ker ni več po njihov je tudi užitek prebr,žalitev,1
9618,In prav noben teh dokumentar filmov in serij ni v sloven ali se ukvar s Sloven Prav tako ni kvalitet mladin in radijs progr niti ni finanč podpor sloven filmsk ustvar Pa tudi na MMC arhiv lahko od kjerkol dostop,ni sporni govor,0
9619,Pa to tudi ni stvar sindik skrb za sindik zadev pa bo Komand in vse ostal je drugj in tako mora bitiSindik bo zdaj odloč ali bo polic na meji ali na cesti ali Ma ne ga srat,nespodobni govor,1
9620,Ce tisti v SI ki vidij preko Karav ne bodo uprli logik imam bratr ki zna bo dežel zavedn ujeta v domač logik Ne predlag utopi ampak vcasih je potreb kreat destruk od znotraj,ni sporni govor,0
9621,Od kdaj je reces odvisn od nas Sloven Ali pa trdiš da bo trg global za zmeraj pozab delovatiN treba da si na silo inova Roman,ni sporni govor,0
9622,Kot navadn kmečk teslo nisem še nikjer zasled podat wikij ne zaupa A ime za Trojan izhaj iz Italij besed Troia,ni sporni govor,0
9623,ne morte tko zaključit Full ste dbest ekipa in bi bilo res bedno da zadev probad ker je LDGD res fajn,ni sporni govor,0
9624,Na V SLO jim je popoln vseen ali s plačil zamuj 3 ali 24 mesec Razum FURS je zgolj izvršitel teh avtomatič odločb In kolikor je meni znano skozi prste gleda le barab ala Janković ter njegov pajda oz levuhar kamerad,žalitev,1
9625,Menda še vedno prodaj sladoled pri Nejcu lihkar sosed klical,ni sporni govor,0
9626,A je barvn lestv kriti doloc glede na stevil prebiv posamez obcin V nasprot primer podatek nima dodan vrednos Ljublj bo vedno rdeca,žalitev,1
9627,In že okuženimker če bi bil med njimi ne bi račun procentovampak upald bo ozdravel,ni sporni govor,0
9628,Guverner Vasle za STA Učink koronavirus na gospodar rast ogromn ukrep temu primer družb podjet,ni sporni govor,0
9629,Uspeh proti islamis ameri vojsk v Somal ubila enega od vodij Al Šabab,ni sporni govor,0
9630,vzunaj si turist predvs v Grčij postr te začn gledat na sloven obali na Istri sploh pa tja do sredin Dalma,ni sporni govor,0
9631,Drago Jančar je pisatel velemojster ki mu sloven mainst scena noče in noče prizn ustrez status Vemo zakaj ne ni naš fant in za take v sloven postsocialistič kvazi demokr ni prostor Prenevar za siste če bi ga preveč približ ljude,ni sporni govor,0
9632,April znana usoda datum Maraton Franj Več gtgtgt,ni sporni govor,0
9633,Jaz zahtev odstop LČUKE MESCA Pa kaj Ta pa dela sramot parlamentar demokr in zdrav pamet,žalitev,1
9634,J ne da Raje kupuj Jugos na protestihVd Dava Karničar ne pripad izjemn pokojn video via,žalitev,1
9635,Vpraš na mestu Kaj pravi Društv novinar Sloven,ni sporni govor,0
9636,Tega pametnjakovič bi bilo potreb slečt in poslat na oddelek intenz nege v Berga Ta pa ima IQ res kot ameba,ni sporni govor,0
9637,Če bi me spreml bi vedel da sem proti ilegal migra in da opozar da v Evrop ni bilo in ni pogoj za njihov množič sprej Prav zato so določ predel mest postal problematič integr pa ne deluj Teh napak mi ne bi smeli ponavl,ni sporni govor,0
9638,hja kot da bi iskal tonnisoz mozgan ne najdes cesar nimord ga pa sploh ni prevar ampak je bi ltak dogovor ampak janos so prene za kaj takeg,žalitev,1
9639,Zakaj pejmo do konca Da vidim razplet Nic ne bomo sedaj skriv,ni sporni govor,0
9640,Večin si želi da bi se jesen vsi vrnil v šolsk klopi mladiucitel ucitel,ni sporni govor,0
9641,ga sicer še nisem vozu ampak streh ima še bolj pomemb ima 4 koles in ne dva si ga očitn vozil,ni sporni govor,0
9642,Vse to načel tudi razumemA če bi aplic kot očitn aplic ti potem bi bil tudi zoper GMO pa verjet zoper jedrsk energ zoper 5G in nasploh bi na vsake korak vpil previd načeloM da nas negot ne bi smela tako paraliz,ni sporni govor,0
9643,Invaz LJ NM MB idr regist tabli na obalo danes bo poskrbel za še ostrej ukrep in karant Čestit vsem ki ne znajo ostat doma in se obnaš času primer slovenijaPS najbol da grest jutri še enkrat vsi dol,ni sporni govor,0
9644,V knjig podkrep z dokum ste vrednot NOBja postav na mesto ki jim pripad Niz vodiln komunis ki je zlorab stisk narod ima širom domov svoja obeležjaPr ki bi moral biti odstr je tisti pred predsed palač,žalitev,1
9645,Kar je od tega še ostaloKer so večin skreg z realn ekono so jim pretres na finanč trgih v zadnj desetlet pobral velik nakrad prihrankovP nekater ocenah več kot polovicoZ nakup nekaj volit je še ostal,žalitev,1
9646,Spošt Pavle Res nimat vseh info Recim tistih iz Brusl kjer je enako Razmis za kaj gre danes Gre za vpraš kdo bo umrl in kdo bo ostal živ Gledat Ital Še 14 dni pa je to naša realn Vi pa o vpraš novinar Vse info bodo dobil,ni sporni govor,0
9647,velikok z energet sanac še poslab potres varn saj obtež stavb brez kakih ojačit,ni sporni govor,0
9648,Takšn besed so samo za izbranedrug jih niti ponov ne smejo,ni sporni govor,0
9649,Konec prveg polčas Brez zadetk po prvih 45 minutah,ni sporni govor,0
9650,Je vnukin enega najbol pridel vina v Sloven misli z vinom nima konflik,ni sporni govor,0
9651,Medij in social omrež so polna člank in diskus o partiz domobr fašist in nacist Volitv bodo,ni sporni govor,0
9652,Misli da ima župan tukaj kaj moči Men se zdi da bolj malo,ni sporni govor,0
9653,Napis sem hotla da Gale ne jebe sist sam sem mela glih čips v rokah pa mi ni najbol ratal Se bom še trud,nespodobni govor,1
9654,To je danes že povse jasno in logičn mestn in vaške straž,ni sporni govor,0
9655,A se kdo to preber z mockin dvokorak glaso Ce da ste ratal pop kultur,ni sporni govor,0
9656,Ta je mene na block Vprašaj ga kako kaj vnučk in reci da ga gospod domoljub1 pozdrav,ni sporni govor,0
9657,Le kdo bo to plačal a tisti ki so zaprt Če kdo so upokoj ta hip zadnj Pokojn so in to je dovolj Rešuj naj se delovn aktivn prebiv uredi plačil discip da se bo lahko delal,ni sporni govor,0
9658,No krasn spet en funkcion nepis levičar Daj prosi berit bolj počas kar pišem morda boste po ene sedemindvaj ponovit branj pa le dojel kaj je napis,žalitev,1
9659,Biciklar priha časko bomo tudi mi glasn poved svojebrez skrbi,ni sporni govor,0
9660,Počivalšek Za podpis pogodb je odgovor zavod za blagov rezerv pogodb so objavl javno s čimer smo zagot transpar,ni sporni govor,0
9661,Roman Tomc Vrhuns pogaj izhod predsed vlade Janez Janše na vrhu Evrops unije Zahodnoevrop diplo Vladav prava zgolj grešn kozel ki v resni ne igra noben vloge via,ni sporni govor,0
9662,Menim enako Pravzaprav me bolj skrbi za balinčkar ti so mi ljubš kot fuzbaler,ni sporni govor,0
9663,Članek napis nekdo ki ne zna presoj podatk v kontek Šveds je držav z najmilej epidemič ukrep indx 4735 od 100 Kljub temu imajo več umrlih na mio Šveds 370 tako Špan 594 Ital 552 kot Belg 785 Ne vemo s covid19 ali zarad,ni sporni govor,0
9664,Prav da ena lastov ne nared pomlad A en zaj netop pa lahko pokvar polet,ni sporni govor,0
9665,Saj sta samo dve možnos ali se prekuz ali pa bo potreb žrtvov nekaj ljudi ker ne bo za denar za najemn za nič Hudo bo še Sam to ljudj ne verja,ni sporni govor,0
9666,a si sploh prebr kaj piše a si proti sloven vojsk a smo bili teroris l 91 ki smo se skriv za otroc,ni sporni govor,0
9667,Vsi moji covid probl so resen Hvala hvala Ima boga,ni sporni govor,0
9668,V gozdu nad Postoj je skrit na zunaj majhen objekt,ni sporni govor,0
9669,Če bi imel denar bi ovadil vse Mladin dobi ogromn denar praktič ves denar od držav in raznih sumlj virov Pa si lahko privo take igre Jaz se ne morem S polno ritjo je lahko srat Čeprov jim zadnj čase zgled kuzla skače pa so mal živčn postal,žalitev,1
9670,Je že kak kolesar kje pojasn kaj točno pomen pojem janšiz proti kater menda protes,ni sporni govor,0
9671,odkar vemo da so partiz rasistič klali romsk deco se meni domobr zdi kot eno tako društv prijatel mladin,ni sporni govor,0
9672,Po mojem mnenj gre ali za prist dokum ali pa ga je sestav nek zelo dober poznav ANTIFE V tvoje dokum nisem zasled nečes kar ne bi bilo sestav del njihov ideolog,ni sporni govor,0
9673,Z dolžn spošt pretirav To se izvaj test ali dela Verjet je jasno da ne moreš test izvaj kadar nekom za pašepot takšn obvest izgub kredib,ni sporni govor,0
9674,Čas pande je idea za kaj takeg saj zarad omejit giban velik ljudi velik časa preživ na teh medij,ni sporni govor,0
9675,Civiln zaščit Občin Zreče donir izdelk namen ranlj skupin ki jih lahko sledn prevz v Centr za oskrb ranlj skupin,ni sporni govor,0
9676,Danes sem šel obisk poslov partnerjakolegaprijatel ki na Soči okrev po kapi ohran voljo je najpomembnej stvar ki jo lahko nared ob takšn in drugač dogodk,ni sporni govor,0
9677,Eden od velik danih možnos,ni sporni govor,0
9678,Rit je bila namenj nacij da si jo gldal ti se pa zahval fotograf in tiste ki jo je objav Malo pa tudi sebi saj te nihče ni silil da gleda Jaz jo preletel in si mislil svoje Pravil nacij je trba rit pokaz,ni sporni govor,0
9679,A take sliki prid skupaj z aplik Covi19 KJE LAHKO NALOŽIM TO ZADEVO,ni sporni govor,0
9680,V pisarn s 30 sodelav se lahko rešiš npr s slušal Poleg otrok noben slušal ne pomag,ni sporni govor,0
9681,Zato ker v predalnik ne sme biti zdrav ki te neboleč pospr na drugi svet Zato eni skoč čez most pod vlak se zabij v tovornjak odstav nišo spij cevos liter glifos slednj preživijoB bil že čas da se samomor humaniz pred tem pa nudi PT pomoč,ni sporni govor,0
9682,Po moje tudi nujen ukrep koncer 7 in 8 3Mar 1Ko oblast brez probl iz politič razlog prepov razprod koncer Thomson iz zdravs razlog pa tega ni sposob nared Bocell vstopn še prodajajoV Italij pa zmor zapre celo cerkv,ni sporni govor,0
9683,Sreba kavo opazuj malck med igro in v ozadj poslus koncer Orkest sloven polic na Ne rabis tu kafetar da ves da je fajn,ni sporni govor,0
9684,Jaz rad berem več nazors različ medij se seznan z različ stali in pogled Ker na tak način se ti potem pogled izostr me večkr prisil da tudi o kakšn svoje stali še enkrat razmis,ni sporni govor,0
9685,Pri nas v bloku smo nared povab naj razkuž kdor ima to možn in voljo Že ves teden brez težav 2x na dan razkuž kdo se spomn,ni sporni govor,0
9686,Ja maloprej sva bli zunaj in me je čisto spomn na uno pesmi o Lili Marlen in kandelab No ona je sam prevohav teren,ni sporni govor,0
9687,Je Janša danes v 1 uri poved več kot vsa odhajaj minist garnitur skupajBrez jamran,žalitev,1
9688,Enako sem želel napis kot vi še predn sem prebr Twit do konca,ni sporni govor,0
9689,Upam samo da ko bo konec karant ne bo vse tako hitro pozabl in se bomo samo vesel in na takšn stvar pozab,ni sporni govor,0
9690,spiš mirno sin namest direktor kapitalistič organiz Forum 21,ni sporni govor,0
9691,Na te prote hodij samo mental primer 5G ja to je treba ukinit in covid19 bo kar izgin In celo Sarec bo naenkr postal vrhun politik,žalitev,1
9692,Berem da gPikal omenj 8 žrtev duhovnik ki so bili ubiti v Jesen A moti ga zasebn šolstv v katol šolah in jim odrek ustavn pravi finan podlež,žalitev,1
9693,Idealn vlade ne bo nikol vseen pa imamo boljš kot prejšn,ni sporni govor,0
9694,Čestit pogumn besed ki pa potegn za seboj velik odgovor Vse dobro in velik energ,ni sporni govor,0
9695,Iz vidik predrazsvet vrednot Josip tukaj poje najbrž o seksu pred porok najbrž o implicit promiskuit najbrž o reduk ljubez med moški in žensk na zaljub in polten Boomer tukaj je glasb še prihaj iz duše,ni sporni govor,0
9696,Super stanj da nas sprem v poslu ovce Mene je njih bolj strah kot virus,žalitev,1
9697,Mlinar na Čopov je bil v petek odprt,ni sporni govor,0
9698,Če govor o madžar medij so ga prevzel viri blizu oblas Kaj to pomen si pa lahko sam interpret Da ne bo jaz česa kriv,ni sporni govor,0
9699,Če bi dal mravlj zgradit drugi tir bi ga imeli že zdavnaj dvadnidel,ni sporni govor,0
9700,Tk je pri nas trenut levic tocno ka jih moti vedno pa hočej bit v sredi pozornos Ko mali otrok,žalitev,1
9701,Fak Ne moreš verje kaki pusij so ti minist iz SDSZdaj mi je jasno zakaj tak vik in krik ob omemb besed SM čeprav ni mišlj kot grožn komerkoliBoj se revež,žalitev,1
9702,Na prote lahko pride kdor koli V čem je probl,ni sporni govor,0
9703,Ni frke oba sta odvetn Vse je v redu,ni sporni govor,0
9704,A je treba tu sploh kaj dodat Čakam na pedal po ulicah NOTTTTTT,ni sporni govor,0
9705,Redno umivan rok in kašlj v rokav ne poseg v človek pravi,ni sporni govor,0
9706,Novo neobvez branj tokrat o gradb jamah in njih prihodnos Le upamo lahko da se ne bomo po koncu epide zarad zastal gradb projek zopet znašl z z novim miruj gradb jamam,ni sporni govor,0
9707,Po oceni OZN združ za promet in trgov bodo najbol prizadet držav v turiz zarad epide Hrvaš padec 8 BDP Tajsk 9 BDP Jamaj 11 BDP Ob padcih v drugih sektor se Hrva verjet obeta okoli 15 padec BDP letos sampov,ni sporni govor,0
9708,Vsaka podobn z levičar v SLO je zgolj slučaj Amarcor plaka v Velenj,ni sporni govor,0
9709,Pa kaj je pri Thompson koncer bolj ideol Prepoved ali prekl prepoved,ni sporni govor,0
9710,V duhu tviter bi se zdaj moral zapet nekak vključ partiz 5G in jutran rutin ampak rekel bom da res nimam nič proti,ni sporni govor,0
9711,Super krasn fino ampak hkrat tudi povse brezvez ste res mislil da bo drugač,ni sporni govor,0
9712,Pred dvema letom sem po hudi bolezn izgub mamiŠ vedno se nismo pobraliMoj oče spada v tvegan skupinoJ v popoln izolacijiNis se videl že 4 tedne Govor vsak dan Si vlivav pogum Bodi kot moj oče Ostan doma ostanid,ni sporni govor,0
9713,Posku zapelj v napačn smer O moj bog kje jaz živim,ni sporni govor,0
9714,Predsednik koali strank smo včeraj ponoč usklad prve usmerit ki bodo del predlog smern za FKP1 med njimi 37,ni sporni govor,0
9715,Snoop Dog je meu al pa ma še ne vem enga zaposl samo za motan đointovT bijz počelaprofesion valda,ni sporni govor,0
9716,Mnogo jih sprem mnenj v mlados liber danes socialis v srednj letih fiskal desničar danes socialis,ni sporni govor,0
9717,Tehnič in druga pomoč 6 07 2020 2048 PrijavaOb 2048 je na Brnčič ulici v Ljublj v sklad podjet osebi padel predmet na glavo Rešev NMP Ljublj so poškod osebo na kraju oskrbel in nato prepel v UKC Ljublj,ni sporni govor,0
9718,A vam se ne zdi katastrof od sodstv da nekog že tolik let vlač po sodišč z res precej za lase privleč zgodb da je moril Kako bi se vi počut kje so človek pravi in vaš občutek za sočlov,ni sporni govor,0
9719,Ga Hermin nehajt tvez o človečnos kier s tem nima noben zvezeS za ukrep pričakuj pa da je tudi držav odgovor do nas in nam omogoč zaščit Zakaj pa imamo držav za božjo voljo Zakaj plačuj davke prisp Kaj držav je pa lahko neodgovor,ni sporni govor,0
9720,Ali so že zriht dodatn inter linij,ni sporni govor,0
9721,Kako drugač bi bilo če bi bilo sponzorprenos ŠportnaLoter,ni sporni govor,0
9722,6Nihč vam ne bo poved kako drago ste kako drago je člove Noben instit ne versk ne posvet ne znanst ne cehovs ne interes vam tega ne bo povedalaJaz vam bom to poved Mi smo Očetov dragul Njegov Srce,ni sporni govor,0
